Brand,Description,Size,Classification,VendorNo,n_store_skus,beg_onhand,end_onhand,units_sold,units_purchased,sales_revenue,gross_profit,unit_cost,unit_sell,sales_span_days,gross_margin_pct,daily_demand,days_of_supply,needs_reorder,discontinue_candidate,profitable
8021.0,Glenfiddich Special Rsv 12,750mL,1.0,3664.0,79,1912.0,2931.0,298.0,7975.0,14088.02,4704.000000000001,31.490000000000002,45.78808552909819,60.0,33.390071848279604,4.966666666666667,590.1342281879195,0,1,1
8023.0,DeKuyper Triple Sec,750mL,1.0,12546.0,79,2174.0,1880.0,3211.0,48612.0,15633.39,5101.31,3.2800000000000002,4.9060512309449145,60.0,32.63086253205479,53.516666666666666,35.129243226409216,0,0,1
8027.0,Absolut Mandrin,50mL,1.0,17035.0,69,3868.0,4338.0,1238.0,17981.0,2463.62,544.7199999999999,1.55,1.99,60.0,22.110552763819094,20.633333333333333,210.24232633279485,0,1,1
8028.0,S S Pierce Manhattan,1.75L,1.0,9552.0,1,6.0,0.0,6.0,18.0,65.94,15.599999999999994,8.39,10.99,60.0,23.657870791628746,0.1,0.0,1,0,1
8032.0,Ballatore Gran Spumante,750mL,2.0,3252.0,75,1447.0,1993.0,824.0,11943.0,6583.76,2249.52,5.26,7.99,60.0,34.16770963704631,13.733333333333333,145.12135922330097,0,0,1
8033.0,Jack Daniels No 7 Black,50mL,1.0,1128.0,79,7222.0,8063.0,3802.0,52740.0,11367.980000000001,2623.380000000001,2.3,2.99,60.0,23.076923076923084,63.36666666666667,127.24355602314571,0,0,1
8036.0,Livingston Chablis Cal,3L,2.0,3252.0,50,375.0,335.0,353.0,3829.0,4232.47,1313.1600000000003,8.27,11.99,60.0,31.025854879065896,5.883333333333334,56.94050991501416,0,0,1
8038.0,Livingston Clrs Rhine Calif,3L,2.0,3252.0,8,44.0,0.0,26.0,0.0,168.74,56.160000000000004,4.33,7.1775,60.0,33.281972265023114,0.43333333333333335,0.0,1,0,1
8040.0,Bols Blue Curacao,750mL,1.0,6213.0,75,1008.0,1206.0,910.0,13618.0,8816.9,3347.8,6.01,9.790029982363315,60.0,37.97026165659132,15.166666666666666,79.51648351648352,0,0,1
8043.0,Bols Triple Sec,750mL,1.0,6213.0,5,23.0,14.0,35.0,256.0,209.64999999999998,53.19999999999999,4.47,5.99,60.0,25.375626043405674,0.5833333333333334,24.0,0,0,1
8050.0,Absolut Mandrin,750mL,1.0,17035.0,78,1074.0,669.0,308.0,4050.0,5540.919999999999,1607.7599999999995,12.770000000000001,17.86179487179487,60.0,29.01612006670372,5.133333333333334,130.32467532467533,0,0,1
8053.0,Seagrams 7 Crown,50mL,1.0,3960.0,76,7597.0,7523.0,8503.0,91760.0,8417.97,2040.72,0.75,0.9899999999999999,60.0,24.242424242424246,141.71666666666667,53.084793602258024,0,0,1
8057.0,Corazon de Agave Blanco,750mL,1.0,8004.0,72,441.0,292.0,187.0,1733.0,4673.13,1237.9399999999996,18.37,24.99,60.0,26.49059623849539,3.1166666666666667,93.68983957219251,0,0,1
8059.0,Corazon de Agave Anejo,750mL,1.0,8004.0,42,259.0,326.0,74.0,860.0,2219.2599999999998,611.2399999999999,21.73,29.99,60.0,27.542514171390465,1.2333333333333334,264.3243243243243,0,1,1
8060.0,Salers Apertif Gentiane,750mL,2.0,653.0,1,0.0,0.0,1.0,1.0,21.99,7.709999999999999,14.28,21.99,60.0,35.06139154160982,0.016666666666666666,0.0,1,0,1
8063.0,Absolut Pears,50mL,1.0,17035.0,57,536.0,177.0,60.0,17.0,119.39999999999999,23.999999999999993,1.59,1.9899999999999998,60.0,20.10050251256281,1.0,177.0,0,0,1
8064.0,Canadian Club,50mL,1.0,12546.0,77,8104.0,8350.0,8453.0,91365.0,8368.47,1944.1899999999998,0.76,0.9900000000000001,60.0,23.232323232323232,140.88333333333333,59.268898615876026,0,0,1
8065.0,Seagrams VO,50mL,1.0,3960.0,6,133.0,0.0,34.0,0.0,33.66,7.479999999999997,0.77,0.9899999999999999,60.0,22.222222222222214,0.5666666666666667,0.0,1,0,1
8066.0,DeKuyper Triple Sec,1.75L,1.0,12546.0,78,1799.0,2077.0,2159.0,31463.0,19754.41,4360.740000000001,7.13,9.119035773418716,60.0,22.074767102636834,35.983333333333334,57.721167207040295,0,0,1
8068.0,Absolut 80 Proof,1.75L,1.0,17035.0,78,15341.0,15203.0,11189.0,186751.0,288135.11,84047.75000000001,18.24,25.821616037876066,60.0,29.169562154365714,186.48333333333332,81.52471177048888,0,0,1
8072.0,Taittinger Brut La Francais,750mL,2.0,4692.0,68,1305.0,1585.0,171.0,4656.0,7021.29,2748.0000000000005,24.99,43.600539215686275,60.0,39.13810709997736,2.85,556.140350877193,0,1,1
8075.0,Sheffield Tawny Port,1.5L,2.0,3252.0,32,240.0,224.0,120.0,1397.0,1198.8,388.80000000000007,6.75,9.99,60.0,32.43243243243244,2.0,112.0,0,0,1
8077.0,Sheffield Very Dry Sherry,1.5L,2.0,3252.0,39,340.0,320.0,210.0,1991.0,2097.9,661.5,6.84,9.99,60.0,31.53153153153153,3.5,91.42857142857143,0,0,1
8078.0,Glenfiddich Special Rsv 12Yr,375mL,1.0,3664.0,59,1001.0,939.0,425.0,4720.0,8563.75,2362.9999999999995,14.59,20.088047714996865,60.0,27.593052109181137,7.083333333333333,132.56470588235294,0,0,1
8079.0,Gallo Fairbanks Red Port,750mL,2.0,3252.0,1,4.0,14.0,30.0,60.0,149.70000000000002,48.00000000000003,3.3899999999999997,4.99,60.0,32.064128256513044,0.5,28.0,0,0,1
8082.0,Baileys Irish Cream,1.75L,1.0,3960.0,78,9287.0,8232.0,3099.0,63933.0,112831.01000000001,45489.74,21.73,37.263848694964956,60.0,40.31670016957217,51.65,159.38044530493707,0,0,1
8085.0,Wild Turkey,1.75L,1.0,11567.0,74,844.0,1999.0,299.0,5670.0,10533.01,2881.6000000000004,25.59,35.38072886572887,60.0,27.357801805941513,4.983333333333333,401.1371237458194,0,1,1
8092.0,Johnnie Walker Red Label,50mL,1.0,3960.0,70,5219.0,6159.0,2455.0,26358.0,5621.95,1448.4500000000003,1.7,2.29,60.0,25.764192139737997,40.916666666666664,150.52545824847252,0,0,1
8096.0,Beefeater Gin,50mL,1.0,17035.0,69,3778.0,4804.0,1167.0,14434.0,2322.33,525.1499999999999,1.54,1.99,60.0,22.613065326633162,19.45,246.9922879177378,0,1,1
8097.0,Patron Citronge Orange,375mL,1.0,9165.0,67,710.0,697.0,307.0,4811.0,4222.93,1324.8500000000001,9.44,13.740118123998721,60.0,31.372767249279534,5.116666666666666,136.2214983713355,0,0,1
8100.0,Jefferson's Manhattan RTD,750mL,1.0,1485.0,12,124.0,0.0,27.0,20.0,1079.73,302.94000000000005,28.77,39.99,60.0,28.057014253563395,0.45,0.0,1,0,1
8101.0,Tanqueray,50mL,1.0,3960.0,76,5441.0,5379.0,2298.0,26961.0,4573.0199999999995,1194.9599999999998,1.47,1.9900000000000002,60.0,26.130653266331656,38.3,140.443864229765,0,0,1
8102.0,Absolut Mandrin,1.75L,1.0,17035.0,77,2112.0,2039.0,586.0,7780.0,15140.14,4211.240000000001,18.65,25.789972180014196,60.0,27.815066439279963,9.766666666666667,208.77133105802045,0,1,1
8103.0,Sauza Gold Tequila,50mL,1.0,12546.0,69,5586.0,6228.0,5317.0,63704.0,5263.83,1169.74,0.77,0.99,60.0,22.222222222222225,88.61666666666666,70.28023321421855,0,0,1
8107.0,Wild Turkey 101,1.75L,1.0,11567.0,78,1751.0,2070.0,588.0,9415.0,22759.12,7053.64,26.71,38.79803136657209,60.0,30.99258670809768,9.8,211.22448979591834,0,1,1
8110.0,Tribuno Dry Vermouth,1.5L,1.0,9815.0,62,698.0,655.0,394.0,4706.0,3542.06,957.4200000000002,6.56,8.99,60.0,27.030033370411573,6.566666666666666,99.74619289340102,0,0,1
8111.0,Smirnoff 80 Proof,50mL,1.0,3960.0,78,13521.0,16115.0,28544.0,337074.0,28258.559999999998,6279.6799999999985,0.77,0.99,60.0,22.222222222222218,475.73333333333335,33.874019058295964,0,0,1
8112.0,Stolichnaya,1.75L,1.0,8664.0,78,8050.0,8468.0,3629.0,61611.0,96957.70999999999,26119.629999999997,19.52,26.71762426459053,60.0,26.939198543364938,60.483333333333334,140.0055111600992,0,0,1
8113.0,R Mondavi Chard Napa,750mL,2.0,1392.0,58,879.0,884.0,226.0,2227.0,4065.74,1557.1399999999999,11.1,17.99,60.0,38.29905503057254,3.7666666666666666,234.69026548672568,0,1,1
8114.0,Arrow Creme de Strawberry,750mL,1.0,8352.0,12,170.0,67.0,19.0,318.0,151.81,30.400000000000006,6.39,7.989999999999999,60.0,20.025031289111393,0.31666666666666665,211.57894736842107,0,1,1
8118.0,Mr Boston Blackberry Brandy,750mL,1.0,660.0,75,984.0,1053.0,741.0,11110.0,5087.59,1723.45,4.54,6.875415111903347,60.0,33.87556780322314,12.35,85.26315789473685,0,0,1
8119.0,Pinnacle Grape Vodka,750mL,1.0,12546.0,1,4.0,0.0,2.0,12.0,25.98,5.199999999999999,10.39,12.99,60.0,20.015396458814468,0.03333333333333333,0.0,1,0,1
8120.0,Tribuno Sweet Vermouth,1.5L,1.0,9815.0,76,858.0,803.0,620.0,7922.0,5573.8,1184.1999999999998,7.080000000000001,8.99,60.0,21.245828698553947,10.333333333333334,77.70967741935483,0,0,1
8123.0,Mouton Cadet Red Brdx,750mL,2.0,1392.0,77,1678.0,1293.0,600.0,5805.0,6696.0,2778.0,6.53,11.081556062984633,60.0,41.48745519713262,10.0,129.3,0,0,1
8124.0,Mouton Cadet White Brdx,750mL,2.0,1392.0,69,1267.0,1193.0,347.0,3401.0,3853.53,1511.28,6.75,10.93527260179434,60.0,39.21806758997594,5.783333333333333,206.28242074927954,0,1,1
8128.0,Espolon Anejo Tequila,750mL,1.0,11567.0,63,361.0,420.0,80.0,1398.0,2764.2000000000003,1025.8,21.73,34.806578483245154,60.0,37.11019463135807,1.3333333333333333,315.0,0,1,1
8130.0,Bacardi Superior Rum,50mL,1.0,480.0,79,7382.0,7255.0,3128.0,46287.0,4035.1200000000003,1126.08,0.9299999999999999,1.29,60.0,27.90697674418604,52.13333333333333,139.16240409207163,0,0,1
8131.0,Lillet White French Aperiti,750mL,2.0,17035.0,60,709.0,694.0,339.0,4737.0,6098.61,2579.7899999999995,10.38,17.99,60.0,42.30127848804891,5.65,122.83185840707964,0,0,1
8135.0,Choco Lat Liqueur,750mL,1.0,9552.0,69,892.0,861.0,415.0,5078.0,4560.85,1054.1000000000004,8.45,10.99,60.0,23.111919927206557,6.916666666666667,124.48192771084337,0,0,1
8143.0,Perrier Jouet Grand Brut,750mL,2.0,17035.0,78,1223.0,2655.0,309.0,7832.0,12440.83,5327.650000000001,23.02,40.253247863247864,60.0,42.823911266370494,5.15,515.5339805825242,0,1,1
8144.0,Corralejo Reposado Tequila,750mL,1.0,9165.0,67,414.0,468.0,273.0,3609.0,8187.2699999999995,2077.5299999999997,22.38,29.99,60.0,25.37512504168056,4.55,102.85714285714286,0,0,1
8149.0,Sebastiani Cab Svgn Sonoma,750mL,2.0,4425.0,52,762.0,704.0,105.0,1703.0,2098.95,917.6999999999999,11.25,19.14384615384615,60.0,43.72186093046523,1.75,402.2857142857143,0,1,1
8151.0,St Elder Elderflower Liqueur,50mL,1.0,9552.0,14,418.0,11.0,67.0,0.0,66.33,18.760000000000005,0.71,0.99,60.0,28.282828282828294,1.1166666666666667,9.850746268656716,1,0,1
8152.0,Skinnygirl Mojito RTD,750mL,1.0,12546.0,72,864.0,60.0,107.0,707.0,1189.93,415.25000000000006,7.239999999999999,10.756666666666668,60.0,34.89701074853143,1.7833333333333334,33.64485981308411,0,0,1
8154.0,Cazadores Reposado Tequila,750mL,1.0,480.0,65,619.0,694.0,181.0,3083.0,4391.19,1486.1399999999994,16.05,23.70097210481826,60.0,33.84367335505864,3.0166666666666666,230.05524861878453,0,1,1
8155.0,Black Velvet Plastic,375mL,1.0,1392.0,60,1558.0,1515.0,1925.0,18114.0,9602.75,3288.750000000001,3.28,4.981117043983586,60.0,34.24800187446305,32.083333333333336,47.220779220779214,0,0,1
8159.0,Jose Cuervo Especial,1.75L,1.0,7245.0,78,7469.0,7812.0,4264.0,58852.0,110831.36,26873.19999999999,19.69,25.995584252408207,60.0,24.246927945303558,71.06666666666666,109.92495309568481,0,0,1
8166.0,Mount Gay Eclipse,750mL,1.0,7239.0,79,1150.0,1479.0,568.0,10889.0,12719.32,4119.799999999999,15.139999999999999,22.21424324558539,60.0,32.39009632590421,9.466666666666667,156.23239436619718,0,0,1
8170.0,Courvoisier VS Cognac,50mL,1.0,12546.0,72,3325.0,5013.0,1054.0,12244.0,3151.46,864.2800000000002,2.17,2.99,60.0,27.424749163879603,17.566666666666666,285.3700189753321,0,1,1
8171.0,Leroux Blackberry Brandy,50mL,1.0,12546.0,74,4824.0,6651.0,3412.0,36536.0,3377.88,955.3600000000001,0.71,0.9899999999999999,60.0,28.282828282828287,56.86666666666667,116.957796014068,0,0,1
8172.0,DK Burst Blustery Peppermint,50mL,1.0,12546.0,73,6728.0,6559.0,3909.0,44816.0,3869.9100000000003,1094.5200000000002,0.71,0.99,60.0,28.282828282828287,65.15,100.67536454336147,0,0,1
8173.0,Amarula Cream Liqueur,750mL,1.0,9165.0,71,803.0,1257.0,275.0,5554.0,6200.25,2273.25,14.28,21.711592179338655,60.0,36.663844199830656,4.583333333333333,274.25454545454545,0,1,1
8178.0,Bulleit Bourbon,750mL,1.0,3960.0,79,2505.0,3627.0,2488.0,28263.0,65113.119999999995,19060.239999999994,18.51,26.194190292937538,60.0,29.272502991716564,41.46666666666667,87.46784565916398,0,0,1
8184.0,Kahlua,50mL,1.0,17035.0,79,7129.0,7520.0,4295.0,59883.0,8547.05,1889.7999999999993,1.55,1.99,60.0,22.11055276381909,71.58333333333333,105.0523864959255,0,0,1
8187.0,Wild Turkey,750mL,1.0,11567.0,77,1055.0,1050.0,507.0,5435.0,9387.93,2710.74,13.169999999999998,18.661428062181873,60.0,28.874735964158234,8.45,124.26035502958581,0,0,1
8189.0,Camarena Silver Tequila,1.75L,1.0,3252.0,78,1573.0,776.0,295.0,3471.0,9437.05,1887.9999999999995,25.59,31.99,60.0,20.00625195373554,4.916666666666667,157.83050847457625,0,0,1
8191.0,Savory & James Deluxe Cream,1.5L,1.0,4380.0,64,501.0,495.0,180.0,2159.0,3344.2,743.2000000000002,14.45,18.561354166666664,60.0,22.223551223012983,3.0,165.0,0,0,1
8198.0,Crema de Alba Cream Liqueur,750mL,,,1,3.0,0.0,0.0,0.0,0.0,0.0,10.78,14.99,60.0,,0.0,,0,0,0
8200.0,Chambord Liqueur de France,50mL,1.0,1128.0,79,2592.0,3237.0,937.0,14656.0,2801.63,758.97,2.18,2.99,60.0,27.09030100334448,15.616666666666667,207.27854855923158,0,1,1
8202.0,Sambuca Romana,750mL,1.0,3960.0,79,3157.0,3664.0,2083.0,32271.0,41241.17,13474.779999999997,13.33,19.70065770606978,60.0,32.6731273627785,34.71666666666667,105.5400864138262,0,0,1
8203.0,Grand Marnier,50mL,1.0,8112.0,79,9965.0,7217.0,3610.0,43798.0,10793.9,5342.8,1.51,2.99,60.0,49.49832775919733,60.166666666666664,119.95013850415513,0,0,1
8205.0,Frangelico Hazelnut Liqueur,50mL,1.0,11567.0,74,2639.0,3816.0,1179.0,12776.0,2406.21,602.3399999999999,1.53,2.043808737632267,60.0,25.03272781677409,19.65,194.19847328244276,0,1,1
8207.0,Richards Wild Irish White,750mL,1.0,1392.0,2,0.0,0.0,24.0,36.0,95.76,21.60000000000001,3.09,3.99,60.0,22.556390977443616,0.4,0.0,1,0,1
8212.0,Krupnik Spiced Honey Liqueur,375mL,1.0,2450.0,25,271.0,221.0,51.0,949.0,1258.49,408.8299999999999,16.66,24.757999999999996,60.0,32.48575674022042,0.85,260.0,0,1,1
8214.0,E & J Brandy VS,750mL,1.0,3252.0,78,1510.0,1142.0,1145.0,13441.0,11438.55,2965.5499999999993,7.4,9.99,60.0,25.92592592592592,19.083333333333332,59.84279475982533,0,0,1
8218.0,Camarena Reposado Tequila,1.75L,1.0,3252.0,76,1584.0,780.0,271.0,2806.0,8669.289999999999,2200.5199999999995,23.87,31.99,60.0,25.38293216630197,4.516666666666667,172.6937269372694,0,0,1
8221.0,Grand Mayan Silver Agave,750mL,1.0,9552.0,19,131.0,124.0,19.0,276.0,1519.81,303.9999999999999,63.989999999999995,79.99,60.0,20.00250031253906,0.31666666666666665,391.5789473684211,0,1,1
8223.0,Dom Chandon Blanc de Noir C,750mL,1.0,8112.0,78,3772.0,3599.0,336.0,9056.0,5598.639999999999,2117.68,10.36,16.08255829640445,60.0,37.824900332938,5.6,642.6785714285714,0,1,1
8228.0,Wild Turkey Diamond Annivsry,750mL,1.0,11567.0,13,95.0,60.0,7.0,0.0,944.9300000000001,189.0000000000001,107.99,134.99,60.0,20.00148159122899,0.11666666666666667,514.2857142857142,0,1,1
8231.0,Folonari Valpolicella,1.5L,1.0,9744.0,57,590.0,559.0,73.0,1445.0,1038.27,379.81000000000006,9.02,14.484152046783626,60.0,36.58104346653568,1.2166666666666666,459.45205479452056,0,1,1
8232.0,Riunite Lambrusco,1.5L,2.0,516.0,70,689.0,746.0,703.0,7799.0,5734.97,1348.25,6.24,8.177021807557523,60.0,23.509277293516792,11.716666666666667,63.66998577524893,0,0,1
8233.0,Beaulieu Cab Svgn Rutherford,750mL,1.0,1590.0,48,599.0,809.0,364.0,2481.0,8010.36,1709.5200000000004,17.31,22.64,60.0,21.341362934999182,6.066666666666666,133.35164835164835,0,0,1
8235.0,Riunite Bianco,1.5L,2.0,516.0,1,0.0,0.0,6.0,18.0,47.94,10.5,6.239999999999999,7.99,60.0,21.902377972465583,0.1,0.0,1,0,1
8236.0,Jim Beam,50mL,1.0,12546.0,79,9021.0,8611.0,8257.0,97468.0,12302.93,3467.9399999999996,1.07,1.49,60.0,28.187919463087248,137.61666666666667,62.57236284364781,0,0,1
8237.0,Grand Mayan Ultra Aged Teq,750mL,1.0,9552.0,20,117.0,95.0,37.0,288.0,3699.63,938.6899999999997,74.62,99.99,60.0,25.372537253725362,0.6166666666666667,154.05405405405403,0,0,1
8242.0,Folonari Soave Dry White,1.5L,2.0,9744.0,53,600.0,457.0,126.0,1335.0,1834.74,828.0,7.99,14.776163522012578,60.0,45.129010104974,2.1,217.61904761904762,0,1,1
8246.0,BV Coastal Estate Pnt Nr,750mL,2.0,1590.0,52,1272.0,870.0,170.0,2182.0,1818.3,777.9,6.12,10.071410256410257,60.0,42.781719188252765,2.8333333333333335,307.05882352941177,0,1,1
8252.0,Gazdina Rakija Plum Brandy,750mL,1.0,7154.0,40,278.0,302.0,182.0,2050.0,3729.18,815.3599999999997,16.01,20.49,60.0,21.86432406051732,3.033333333333333,99.56043956043956,0,0,1
8254.0,Mateus Rose,1.5L,2.0,7153.0,5,27.0,7.0,31.0,287.0,449.19000000000005,153.76000000000005,9.53,14.49,60.0,34.2305037957212,0.5166666666666667,13.548387096774192,1,0,1
8258.0,Campari,750mL,1.0,11567.0,77,801.0,837.0,533.0,9299.0,15984.669999999998,4765.019999999999,21.05,29.626363636363635,60.0,29.80993664554851,8.883333333333333,94.22138836772983,0,0,1
8261.0,Revolucion Silver Tequila,750mL,1.0,4425.0,1,19.0,13.0,3.0,0.0,119.97,34.290000000000006,28.56,39.99,60.0,28.5821455363841,0.05,260.0,0,1,1
8262.0,Metcalfe's Vermont Maple,750mL,1.0,9165.0,74,545.0,542.0,230.0,2722.0,4961.7,1323.0999999999997,15.82,21.79731319554849,60.0,26.666263579015254,3.8333333333333335,141.3913043478261,0,0,1
8264.0,Ch Ste Michelle Rsl,750mL,2.0,8673.0,78,2149.0,2725.0,1318.0,28871.0,14683.82,7606.16,5.37,11.281472551455582,60.0,51.799599831651435,21.966666666666665,124.051593323217,0,0,1
8265.0,Cockburns Fine Ruby Port,750mL,2.0,7240.0,71,863.0,923.0,490.0,6108.0,4895.1,1519.0000000000002,6.89,9.99,60.0,31.03103103103103,8.166666666666666,113.02040816326532,0,0,1
8267.0,Gazdina Rakija Pear Brandy,750mL,1.0,7154.0,69,451.0,296.0,264.0,1953.0,6597.36,1726.5600000000002,18.45,24.743623188405795,60.0,26.170468187274913,4.4,67.27272727272727,0,0,1
8268.0,Paul Masson Chablis Carafe,Liter,2.0,1392.0,2,1.0,19.0,1.0,573.0,4.49,1.4600000000000004,3.03,4.49,60.0,32.51670378619154,0.016666666666666666,1140.0,0,1,1
8272.0,Paul Masson Rose Carafe,Liter,2.0,1392.0,6,20.0,74.0,92.0,671.0,413.08000000000004,144.44000000000003,2.92,4.49,60.0,34.96659242761693,1.5333333333333334,48.26086956521739,0,0,1
8273.0,El Mayor Reposado Tequila,750mL,1.0,8352.0,22,182.0,198.0,164.0,2692.0,4356.36,1560.1599999999994,17.05,26.693373015873018,60.0,35.81338548696617,2.7333333333333334,72.4390243902439,0,0,1
8274.0,Paul Masson Ruby Burgundy Ca,Liter,2.0,1392.0,1,0.0,0.0,12.0,84.0,53.88,18.240000000000002,2.97,4.49,60.0,33.85300668151448,0.2,0.0,1,0,1
8275.0,El Mayor Anejo Tequila,750mL,1.0,8352.0,65,492.0,506.0,118.0,3060.0,4328.82,1885.04,20.71,33.82589743589744,60.0,43.54627820052578,1.9666666666666666,257.2881355932204,0,1,1
8280.0,Piper Sonoma Brut,750mL,2.0,7239.0,77,1108.0,1102.0,200.0,5107.0,3037.0,1257.0,8.9,14.464520717377859,60.0,41.38952914059927,3.3333333333333335,330.59999999999997,0,1,1
8282.0,Berentzen Bushel & Barrel,50mL,1.0,4425.0,8,438.0,144.0,34.0,84.0,33.660000000000004,9.520000000000003,0.71,0.99,60.0,28.282828282828287,0.5666666666666667,254.11764705882354,0,1,1
8283.0,Korbel X Dry,1.5L,2.0,1128.0,10,55.0,41.0,25.0,364.0,701.75,232.0,18.79,28.089999999999996,60.0,33.06020662629142,0.4166666666666667,98.39999999999999,0,0,1
8288.0,Korbel Brut,750mL,2.0,1128.0,79,2341.0,2590.0,1025.0,24999.0,15283.75,7145.25,7.9399999999999995,14.86134626976399,60.0,46.75063384313405,17.083333333333332,151.609756097561,0,0,1
8289.0,E.H.Taylor Jr Single Barrel,750mL,1.0,8004.0,11,70.0,67.0,36.0,360.0,2159.64,583.2,43.79,59.99,60.0,27.004500750125025,0.6,111.66666666666667,0,0,1
8295.0,E.H. Taylor Jr Small Batch,750mL,1.0,8004.0,44,189.0,83.0,123.0,973.0,4918.77,1105.77,31.0,39.99,60.0,22.480620155038757,2.05,40.487804878048784,0,0,1
8296.0,Knob Creek Smoked Maple,750mL,1.0,12546.0,77,504.0,1353.0,535.0,7024.0,14974.65,3365.15,21.7,28.197792207792208,60.0,22.47231153983566,8.916666666666666,151.73831775700936,0,0,1
8298.0,Skinnygirl Grapefruit Marg,750mL,1.0,12546.0,66,699.0,587.0,175.0,2445.0,1923.25,558.2500000000001,7.799999999999999,10.717272727272729,60.0,29.02638762511375,2.9166666666666665,201.25714285714287,0,1,1
8312.0,Bols Curacao Orange,750mL,1.0,6213.0,66,1138.0,1270.0,1059.0,12805.0,9929.41,3882.52,5.71,9.596077003804277,60.0,39.10121548007384,17.65,71.95467422096318,0,0,1
8322.0,Chi Chi's Ruby Red Margarita,1.75L,1.0,660.0,38,335.0,0.0,152.0,247.0,1344.48,396.0,6.24,9.303784461152883,60.0,29.453766511960012,2.533333333333333,0.0,1,0,1
8323.0,Jose Cuervo Gold w/Marg Mix,750mL,1.0,7245.0,35,844.0,738.0,461.0,5514.0,7550.389999999999,2064.4899999999993,11.9,16.467049831587644,60.0,27.342825999716563,7.683333333333334,96.05206073752711,0,0,1
8327.0,Jose Cuervo Silver w/Marg Mx,750mL,1.0,7245.0,5,27.0,0.0,12.0,72.0,203.88,72.6,10.940000000000001,16.99,60.0,35.60918187168923,0.2,0.0,1,0,1
8329.0,R Mondavi Chard Pvt Sel,750mL,2.0,1392.0,78,2675.0,3327.0,1305.0,15017.0,11735.95,5628.550000000001,4.68,8.942372858622859,60.0,47.9599009879899,21.75,152.9655172413793,0,0,1
8337.0,Marcati Limoncello,750mL,1.0,7153.0,19,284.0,0.0,37.0,702.0,626.63,167.82999999999993,12.4,16.636491228070174,60.0,26.78295006622727,0.6166666666666667,0.0,1,0,1
8338.0,The Glenlivet 12 Yr Single,375mL,1.0,17035.0,78,892.0,911.0,583.0,8599.0,12624.17,4176.499999999999,14.49,21.877872734334126,60.0,33.08336310426744,9.716666666666667,93.75643224699829,0,0,1
8339.0,The Glenlivet 12 Yr Single,750mL,1.0,17035.0,79,2216.0,2943.0,932.0,13162.0,40081.68,11925.960000000003,30.21,42.962940629626374,60.0,29.75414204195034,15.533333333333333,189.46351931330472,0,1,1
8342.0,Korbel X Dry,750mL,2.0,1128.0,78,2607.0,3152.0,668.0,16806.0,9914.32,4430.039999999999,8.21,14.725822297360759,60.0,44.68324605217503,11.133333333333333,283.1137724550898,0,1,1
8345.0,R M Woodbridge Cab Svgn Cal,750mL,2.0,1392.0,78,2148.0,2293.0,960.0,24223.0,7670.4,4435.2,3.37,7.99,60.0,57.82227784730913,16.0,143.3125,0,0,1
8346.0,Marques de Riscal Rioja Red,750mL,2.0,8320.0,78,1220.0,974.0,414.0,7205.0,7102.86,2991.8399999999997,9.93,16.90383755133755,60.0,42.12162424713425,6.9,141.15942028985506,0,0,1
8348.0,Cabrito Reposado,750mL,1.0,9206.0,1,38.0,0.0,38.0,0.0,683.62,153.51999999999998,13.95,17.99,60.0,22.456920511395218,0.6333333333333333,0.0,1,0,1
8351.0,Arrow Kirsch,750mL,1.0,8352.0,47,536.0,468.0,147.0,1444.0,1615.53,401.31000000000006,8.26,10.99,60.0,24.840764331210195,2.45,191.0204081632653,0,1,1
8358.0,Bacardi 151 Proof,750mL,1.0,480.0,78,994.0,0.0,1087.0,7062.0,21729.129999999997,5978.499999999998,14.49,19.99,60.0,27.513756878439217,18.116666666666667,0.0,1,0,1
8359.0,R M Woodbridge Svgn Bl Cal,750mL,2.0,1392.0,40,1022.0,1117.0,268.0,6907.0,2141.3199999999997,1283.7199999999998,3.2,7.99,60.0,59.94993742177722,4.466666666666667,250.07462686567163,0,1,1
8361.0,Carlo Rossi Chablis Calif,4L,2.0,3252.0,76,522.0,495.0,415.0,4853.0,6220.85,2045.9499999999998,10.06,14.99,60.0,32.88859239492995,6.916666666666667,71.56626506024097,0,0,1
8366.0,Bolla Bardolino,750mL,2.0,516.0,14,198.0,175.0,72.0,612.0,650.28,229.80000000000004,5.839999999999999,9.019761904761905,60.0,35.338623362243965,1.2,145.83333333333334,0,0,1
8367.0,Carlo Rossi Rhine Calif,4L,2.0,3252.0,41,272.0,245.0,151.0,1728.0,2263.49,764.0600000000002,9.93,14.99,60.0,33.75583722481655,2.5166666666666666,97.35099337748345,0,0,1
8368.0,Bacardi Superior Rum,100mL,1.0,480.0,22,1234.0,1136.0,1203.0,14254.0,2393.97,577.4399999999998,1.51,1.99,60.0,24.12060301507537,20.05,56.65835411471321,0,0,1
8369.0,Pernod Anise Liqueur,750mL,1.0,17035.0,47,495.0,527.0,86.0,1162.0,3071.1400000000003,984.78,24.26,34.859807497467074,60.0,32.06561732776754,1.4333333333333333,367.6744186046512,0,1,1
